customer_id,email,signup_date,age,gender
C100,b@mail.com,2023-09-18,,M
C_100,a@mail.com,2023/08/08,,
C100,unknown,19/06/2022,25,
C100,unknown,02/03/2023,,F
C_100,b@mail.com,12/07/2022,25,
C_100,b@mail.com,25/08/2023,30,F
C_100,a@mail.com,08/10/2022,30,F
C101,b@mail.com,2023/10/03,30,M
C101,a@mail.com,03/01/2022,,M
C101,a@mail.com,2023-07-12,30,F
C100,b@mail.com,2023/07/02,25,M
C100,b@mail.com,17/12/2022,,F
C101,a@mail.com,2023-05-03,30,
C100,unknown,2022-07-03,30,
C100,b@mail.com,2022-03-16,30,M
C101,b@mail.com,2022/09/12,,M
C101,unknown,2023-09-21,,
C101,unknown,2023-08-21,25,
C101,unknown,2022/02/11,25,F
C101,unknown,2022/02/04,25,F
C101,b@mail.com,2023-09-04,,F
C101,unknown,2022-03-07,,F
C_100,unknown,27/07/2022,,M
C100,unknown,2023-07-03,25,
C101,a@mail.com,2022-09-07,,F
C_100,a@mail.com,2023-08-22,,F
C_100,b@mail.com,2022-08-03,25,F
C100,unknown,2023/11/04,,
C101,a@mail.com,14/09/2022,,F
C100,unknown,2022-11-19,30,F
C100,b@mail.com,2023/05/13,,
C101,b@mail.com,10/07/2022,30,M
C100,unknown,2022/05/29,25,M
C_100,unknown,2022/02/23,25,M
C100,unknown,01/10/2022,,M
C101,a@mail.com,19/02/2022,,
C_100,unknown,2022/10/09,25,M
C101,b@mail.com,2023-05-31,,M
C_100,a@mail.com,2022/03/08,,F
C101,unknown,2022-08-22,,M
C100,a@mail.com,2022/03/10,25,M
C_100,unknown,14/06/2023,30,F
C100,a@mail.com,28/08/2022,25,M
C101,a@mail.com,28/10/2023,30,M
C101,a@mail.com,2023-03-16,25,M
C_100,a@mail.com,2022/04/18,,
C100,b@mail.com,2022-07-16,,M
C101,a@mail.com,2022-06-21,,
C101,a@mail.com,2023/11/22,,F
C_100,b@mail.com,2023/08/17,,
C101,a@mail.com,14/07/2022,25,
C100,b@mail.com,2022/03/26,25,
C_100,unknown,12/04/2022,,
C100,b@mail.com,2023/02/20,25,M
C_100,b@mail.com,30/08/2022,30,
C100,a@mail.com,2022/06/16,30,
C101,a@mail.com,29/01/2023,30,F
C101,b@mail.com,2022-07-27,25,
C_100,unknown,2023-05-30,,M
C_100,a@mail.com,2022-02-08,,
C_100,unknown,2023-01-08,30,F
C101,b@mail.com,22/10/2022,,F
C_100,unknown,2023-11-10,25,
C_100,b@mail.com,2022-05-16,25,
C101,unknown,2022/07/20,25,M
C100,a@mail.com,27/05/2022,30,
C100,a@mail.com,2022-03-30,25,M
C_100,unknown,2022/02/28,25,
C101,a@mail.com,2022-03-08,25,F
C101,unknown,2022/08/21,30,
C101,a@mail.com,2022/08/17,,F
C_100,unknown,2023/05/27,30,F
C101,unknown,2023-10-31,30,
C100,b@mail.com,2023-05-27,,F
C100,b@mail.com,21/11/2022,30,F
C100,b@mail.com,2022/07/04,30,M
C_100,a@mail.com,17/04/2022,30,
C100,unknown,2022/01/20,30,M
C101,b@mail.com,2022/10/23,,F
C101,b@mail.com,15/04/2023,,F
C100,a@mail.com,2023-10-30,,F
C100,b@mail.com,2023-03-22,30,M
C101,a@mail.com,03/10/2022,,M
C_100,b@mail.com,2022/05/09,25,M
C100,b@mail.com,08/05/2022,,M
C100,unknown,2023/04/10,30,
C_100,b@mail.com,2023-09-17,,
C101,a@mail.com,2022-07-01,30,M
C_100,b@mail.com,2022-08-15,25,M
C_100,a@mail.com,29/05/2023,,M
C_100,unknown,07/10/2022,25,M
C_100,b@mail.com,22/09/2022,25,M
C_100,b@mail.com,21/06/2023,30,F
C_100,unknown,2023-06-06,30,M
C101,b@mail.com,2023-07-22,25,M
C100,unknown,21/07/2023,25,M
C101,unknown,2022-03-25,30,M
C_100,a@mail.com,04/10/2023,30,
C101,b@mail.com,2022/11/15,25,F
C100,b@mail.com,17/08/2023,25,
C_100,b@mail.com,2023-01-29,30,F
C101,a@mail.com,2023/03/17,30,
C100,b@mail.com,29/03/2023,25,F
C101,a@mail.com,24/08/2022,,
C_100,unknown,21/08/2022,,
C_100,b@mail.com,2022/05/03,,
C_100,a@mail.com,2023/11/23,30,
C100,a@mail.com,31/05/2022,30,M
C100,b@mail.com,2022-04-02,25,F
C101,b@mail.com,2023/08/18,25,
C101,b@mail.com,2022/12/06,,M
C_100,b@mail.com,13/03/2022,30,M
C101,unknown,24/12/2022,25,M
C100,unknown,2023/10/27,,M
C101,unknown,11/01/2022,,
C101,unknown,2023/11/30,25,F
C101,a@mail.com,25/08/2023,,F
C100,a@mail.com,2023-03-20,30,F
C101,a@mail.com,2022/08/02,30,
C_100,b@mail.com,19/05/2023,,M
C101,a@mail.com,30/04/2023,30,M
C100,unknown,2022-03-26,25,
C_100,b@mail.com,2022-02-19,25,M
C101,unknown,2022/09/27,,F
C101,b@mail.com,2023/09/18,,M
C_100,a@mail.com,2023/06/08,25,F
C_100,unknown,09/11/2022,30,M
C101,b@mail.com,2022-01-25,,M
C_100,a@mail.com,2022/10/30,30,M
C100,a@mail.com,2022/12/27,25,
C_100,a@mail.com,2023/10/02,30,F
C100,b@mail.com,27/06/2022,30,M
C100,unknown,2023/10/27,,M
C100,b@mail.com,2023-08-21,25,
C_100,a@mail.com,2022-02-09,25,F
C101,a@mail.com,2022-12-16,25,
C100,b@mail.com,2023/09/22,,M
C100,a@mail.com,12/07/2023,,
C101,b@mail.com,2023/05/06,,
C_100,a@mail.com,2023-06-15,30,F
C100,a@mail.com,19/05/2023,25,
C100,unknown,2023/08/12,25,M
C100,unknown,2022-09-11,,F
C101,unknown,2022-08-08,30,F
C_100,a@mail.com,2023/05/17,,
C100,a@mail.com,2022/02/25,30,M
C_100,b@mail.com,2023/05/11,30,F
C101,unknown,2023-08-13,30,
C_100,b@mail.com,2023-04-19,30,M
C101,unknown,2023-04-05,30,F
C100,unknown,2022-03-02,25,F
C100,a@mail.com,2022/09/29,30,M
C100,unknown,2023/09/29,25,M
C101,a@mail.com,2023/08/01,,
C101,b@mail.com,2022/06/08,30,M
C100,b@mail.com,11/03/2022,25,
C101,a@mail.com,2023-03-08,25,F
C101,a@mail.com,03/07/2022,25,
C_100,b@mail.com,19/02/2022,,F
C100,a@mail.com,24/04/2023,,M
C100,b@mail.com,2023-06-16,30,
C_100,unknown,2023-06-10,,
C100,a@mail.com,2023-09-08,25,F
C101,unknown,2023-11-27,25,M
C_100,b@mail.com,13/11/2022,,
C100,a@mail.com,2022-09-14,25,M
C_100,b@mail.com,2023/08/11,30,F
C_100,b@mail.com,2022/05/11,30,
C_100,unknown,2022-01-02,25,
C100,a@mail.com,13/07/2022,30,F
C101,a@mail.com,03/11/2023,,M
C_100,unknown,2022-01-22,30,F
C_100,b@mail.com,2022/07/06,,F
C_100,a@mail.com,2023-04-09,,M
C100,a@mail.com,2022/04/19,25,F
C101,a@mail.com,2023-11-08,30,F
C100,unknown,2023-05-02,25,
C_100,b@mail.com,2023/11/19,,
C_100,unknown,10/04/2023,30,M
C100,b@mail.com,2022/07/15,,F
C101,b@mail.com,2023/07/30,30,F
C101,b@mail.com,2022-09-08,25,M
C100,b@mail.com,2022/10/14,25,M
C101,b@mail.com,2023/10/01,25,F
C100,unknown,2023/07/01,25,
C101,b@mail.com,2022-05-20,,M
C_100,b@mail.com,2023/10/16,,M
C101,b@mail.com,28/11/2023,,M
C_100,b@mail.com,2023/04/03,30,M
C100,a@mail.com,02/09/2022,25,F
C100,b@mail.com,2023-11-09,,F
C100,b@mail.com,09/12/2022,25,
C101,unknown,31/03/2023,30,M
C100,unknown,03/04/2022,30,M
C101,unknown,2022/01/19,25,M
C101,unknown,2023-08-27,25,M
C100,unknown,12/01/2023,25,F
C_100,b@mail.com,2022/03/15,30,
C101,unknown,27/11/2022,,M
C100,b@mail.com,2023/03/23,25,F
C101,unknown,2022-05-11,30,
C101,b@mail.com,04/12/2022,30,M
C101,a@mail.com,2022/11/02,30,M
C100,a@mail.com,2023/04/14,,M
C_100,a@mail.com,2023-11-06,25,F
C100,b@mail.com,27/04/2022,,
C100,unknown,07/06/2023,,
C_100,a@mail.com,2023-04-01,25,M
C100,a@mail.com,2023-01-31,,M
C_100,a@mail.com,15/11/2023,30,M
C100,b@mail.com,04/06/2022,,M
C_100,unknown,2022-01-26,,F
C_100,a@mail.com,2022/07/03,,
C100,unknown,2022-10-07,,
C100,b@mail.com,22/02/2022,,M
C101,a@mail.com,14/08/2022,30,M
C100,unknown,2023/09/12,,M
C101,b@mail.com,10/11/2022,30,F
C100,a@mail.com,2022-11-08,25,
C_100,unknown,2023-11-01,30,F
C100,a@mail.com,2022-12-30,25,M
C_100,a@mail.com,2022/02/22,25,
C_100,a@mail.com,2023/06/10,,
C100,unknown,2022-03-25,,F
C100,a@mail.com,2023-06-06,30,M
C101,b@mail.com,2022-01-31,,M
C100,a@mail.com,19/04/2023,30,M
C101,a@mail.com,2022/10/19,25,F
C101,unknown,20/09/2023,30,M
C100,a@mail.com,2022-10-29,25,
C_100,unknown,2023/06/15,25,F
C100,a@mail.com,20/09/2023,25,F
C101,unknown,10/11/2023,,M
C101,a@mail.com,09/02/2022,,
C101,unknown,2022/03/04,25,
C101,b@mail.com,2023/02/26,30,M
C_100,b@mail.com,30/09/2023,25,
C_100,a@mail.com,2022/06/22,25,M
C101,b@mail.com,2023/07/29,,
C_100,unknown,2023-09-28,30,
C101,unknown,25/04/2023,25,
C_100,unknown,2022/05/21,30,
C100,unknown,2022-04-26,25,
C100,a@mail.com,2022/10/09,30,
C101,b@mail.com,2022/01/15,30,M
C101,b@mail.com,25/02/2022,30,F
C_100,a@mail.com,2022-11-16,,F
C100,b@mail.com,2022-03-24,,
C_100,a@mail.com,18/03/2023,30,F
C100,unknown,2023/05/28,25,M
C101,a@mail.com,12/08/2022,,F
C100,a@mail.com,12/11/2022,30,F
C100,unknown,2022-05-26,25,M
C101,unknown,14/11/2022,,F
C_100,unknown,2023-04-03,30,
C100,b@mail.com,07/08/2023,,M
C100,a@mail.com,2022/09/22,25,M
C_100,b@mail.com,2023-04-15,25,F
C100,a@mail.com,2022-11-16,,
C100,unknown,17/03/2023,25,
C100,a@mail.com,25/07/2023,,
C101,a@mail.com,2023/09/19,30,F
C101,a@mail.com,17/05/2023,,M
C_100,unknown,28/09/2023,,
C100,unknown,14/05/2023,,
C101,b@mail.com,2022/05/13,30,M
C101,a@mail.com,2023-03-21,25,F
C_100,b@mail.com,2023-10-27,30,F
C_100,unknown,2023/01/23,30,M
C_100,unknown,2022-02-04,30,
C_100,b@mail.com,2022-01-14,25,
C_100,b@mail.com,2023/03/03,,M
C100,a@mail.com,2022/12/23,30,F
C100,b@mail.com,2023-09-26,,M
C101,b@mail.com,01/11/2023,,M
C100,b@mail.com,2022-10-09,25,M
C_100,a@mail.com,2023/09/24,25,M
C_100,b@mail.com,2022-03-12,25,M
C101,unknown,2023/03/31,25,
C_100,a@mail.com,2023-06-20,30,M
C_100,unknown,20/09/2023,25,F
C_100,b@mail.com,2023/11/25,25,
C100,b@mail.com,2022-07-10,25,
C100,a@mail.com,17/04/2023,30,
C100,b@mail.com,2022-03-30,,
C_100,b@mail.com,21/10/2023,25,F
C100,unknown,23/02/2022,30,F
C_100,a@mail.com,02/06/2022,30,F
C100,b@mail.com,2023/11/12,30,
C100,a@mail.com,2023/01/15,,M
C101,a@mail.com,2022-12-15,30,M
C100,unknown,02/01/2023,,M
C101,unknown,30/04/2022,30,M
C101,b@mail.com,13/06/2022,30,
C_100,a@mail.com,27/01/2022,30,M
C_100,unknown,2022/07/09,,M
C_100,a@mail.com,11/04/2022,,M
C_100,b@mail.com,22/07/2022,25,F
C_100,b@mail.com,2023-09-11,30,F
C_100,unknown,2023/09/04,25,F
C_100,b@mail.com,31/05/2023,,M
C_100,b@mail.com,2023/02/20,30,M
C_100,unknown,2022-11-19,30,F
C101,b@mail.com,13/08/2023,25,F
C100,b@mail.com,2022-06-30,30,M
C101,unknown,2022-03-22,25,F
C101,a@mail.com,2022-02-18,,M
C100,unknown,2023-02-03,,F
C100,unknown,2022-03-17,25,F
C101,b@mail.com,2023-06-28,25,F
C100,b@mail.com,2023/03/11,30,
C_100,unknown,2022/06/16,30,F
C_100,unknown,2023/10/28,30,
C100,a@mail.com,2022/07/05,,M
C101,unknown,2022/05/06,30,F
C101,a@mail.com,2023-07-19,30,M
C_100,b@mail.com,29/03/2023,30,M
C100,unknown,2023-09-11,25,M
C100,a@mail.com,2023/01/29,25,F
C_100,b@mail.com,2023/05/02,30,
C100,b@mail.com,2023-04-15,,F
C_100,b@mail.com,2023-09-20,,M
C_100,unknown,2023/05/04,,M
C_100,b@mail.com,2022-06-19,,
C101,b@mail.com,2022-09-07,,M
C100,a@mail.com,2022-12-02,30,F
C_100,unknown,02/12/2022,30,
C101,unknown,2023/05/19,,F
C101,a@mail.com,30/11/2023,,F
C_100,unknown,27/08/2023,30,
C100,unknown,2022-12-17,,
C100,a@mail.com,29/01/2023,25,F
C101,unknown,2023/09/27,25,F
C100,a@mail.com,2023/06/30,25,
C101,unknown,01/01/2022,30,M
C101,a@mail.com,17/04/2023,,M
C101,a@mail.com,2022-05-05,25,
C101,b@mail.com,2022/01/14,,
C101,unknown,19/07/2022,25,F
C_100,unknown,2022-05-23,25,F
C101,a@mail.com,2022-09-27,25,M
C101,b@mail.com,2023-03-05,25,
C100,unknown,2023/05/18,25,
C_100,b@mail.com,23/06/2022,30,M
C100,a@mail.com,11/10/2023,,M
C100,unknown,2022/10/23,30,
C_100,unknown,2023/08/02,25,M
C101,b@mail.com,06/03/2023,30,M
C_100,a@mail.com,2023/05/23,,
C100,b@mail.com,2023/08/25,,F
C101,unknown,12/03/2023,30,M
C101,b@mail.com,12/07/2022,30,
C100,b@mail.com,2023-01-15,,M
C100,b@mail.com,2022-02-28,25,M
C101,a@mail.com,2022-06-03,30,
C101,unknown,2023/02/23,,F
C101,unknown,2023-10-02,30,F
C_100,a@mail.com,23/06/2022,30,F
C_100,b@mail.com,03/01/2022,30,M
C101,a@mail.com,2023-09-16,30,F
C_100,unknown,2023-03-17,30,M
C100,b@mail.com,2023-06-20,25,F
C101,unknown,2023-04-15,,M
C100,unknown,2022/07/11,30,F
C100,a@mail.com,2022/06/23,,
C101,b@mail.com,2023-06-21,30,F
C_100,b@mail.com,2023/10/20,,
C101,a@mail.com,2023-09-24,,M
C100,b@mail.com,2023/05/20,30,
C101,a@mail.com,2023/01/07,30,M
C100,a@mail.com,2023/09/20,25,
C101,a@mail.com,2022-04-11,30,F
C_100,b@mail.com,2022-07-14,30,
C100,a@mail.com,2022/12/07,,M
C100,a@mail.com,01/08/2022,25,F
C_100,b@mail.com,2023/06/17,25,F
C101,a@mail.com,2023-05-08,,F
C101,a@mail.com,18/09/2022,30,F
C100,a@mail.com,2023-06-20,,M
C_100,unknown,19/07/2023,,M
C101,b@mail.com,2023-10-14,30,
C_100,unknown,2023/08/31,25,F
C101,unknown,07/08/2022,,F
C_100,unknown,2023-03-21,,
C100,b@mail.com,29/04/2023,30,M
C100,b@mail.com,2023/11/01,,
C_100,a@mail.com,12/03/2023,30,M
C100,b@mail.com,05/08/2022,25,F
C_100,unknown,2023-11-03,,
C100,unknown,10/10/2023,25,M
C100,b@mail.com,2022-12-19,,F
C100,unknown,2022/03/03,25,F
C100,unknown,2023-03-10,25,
C100,a@mail.com,2022/03/31,,F
C100,a@mail.com,2022-09-09,,M
C101,a@mail.com,2023/08/08,30,
C100,a@mail.com,2023/03/17,,
C100,b@mail.com,28/06/2023,30,
C100,b@mail.com,02/12/2022,30,
C_100,a@mail.com,23/07/2023,25,
C_100,unknown,2022-07-15,30,M
C_100,a@mail.com,2023/08/03,25,
C100,a@mail.com,2022-05-29,,
C100,b@mail.com,31/07/2023,,F
C101,b@mail.com,2023/05/17,25,
C101,unknown,2023-09-09,30,
C100,unknown,2022/05/08,30,M
C100,unknown,2023-03-15,25,
C101,b@mail.com,2022-02-21,30,F
C100,b@mail.com,2023-04-19,25,M
C_100,b@mail.com,2022-02-01,25,
C_100,a@mail.com,2022-10-11,25,
C100,b@mail.com,20/01/2022,30,M
C100,a@mail.com,22/08/2023,,M
C101,unknown,2023-01-24,30,F
C100,unknown,01/01/2023,25,M
C_100,unknown,18/04/2023,25,
C100,b@mail.com,30/09/2022,25,
C100,unknown,14/09/2022,25,M
C101,unknown,12/11/2022,25,
C100,b@mail.com,17/06/2023,30,
C101,a@mail.com,01/10/2023,,F
C101,unknown,2022/06/30,25,
C100,unknown,2023/02/25,25,
C101,a@mail.com,22/06/2023,25,F
C101,b@mail.com,02/02/2023,30,M
C100,a@mail.com,25/06/2022,25,M
C100,a@mail.com,04/03/2022,25,M
C101,b@mail.com,28/10/2023,,M
C_100,b@mail.com,2022/04/26,,F
C_100,b@mail.com,11/02/2022,30,M
C101,a@mail.com,08/03/2022,30,M
C101,a@mail.com,2023/06/09,30,
C100,unknown,19/11/2022,30,
C100,a@mail.com,2023/09/02,25,M
C101,b@mail.com,2022-09-23,,M
C100,b@mail.com,2022-02-24,25,M
C_100,a@mail.com,2023-08-31,,M
C100,a@mail.com,2023/02/20,,F
C101,a@mail.com,2023/08/14,25,F
C_100,a@mail.com,02/11/2023,25,
C101,a@mail.com,2023/08/22,25,F
C100,b@mail.com,05/09/2023,30,
C_100,a@mail.com,2023/01/09,30,M
C101,a@mail.com,14/05/2022,,
C101,unknown,2023-03-30,25,F
C100,unknown,2023/05/19,30,M
C100,unknown,2022/05/25,30,
C100,b@mail.com,18/08/2022,25,M
C101,a@mail.com,2022/03/16,25,M
C_100,a@mail.com,2022-01-01,,F
C_100,unknown,2023-09-30,,
C100,a@mail.com,2023-01-02,30,M
C_100,b@mail.com,2022-08-14,25,F
C_100,a@mail.com,2023/07/16,25,M
C_100,a@mail.com,17/03/2023,30,
C_100,b@mail.com,2023-01-09,25,M
C100,a@mail.com,2022-08-05,30,F
C_100,a@mail.com,2022/12/16,25,
C100,unknown,2022/12/05,30,
C101,unknown,2023-03-06,30,F
C101,a@mail.com,2022/08/03,,
C100,a@mail.com,23/10/2023,30,
C_100,a@mail.com,2022-09-18,30,F
C101,b@mail.com,25/08/2023,30,
C101,b@mail.com,2022/12/31,25,M
C100,a@mail.com,2022-01-18,25,M
C_100,b@mail.com,2022-10-04,25,F
C_100,unknown,17/11/2023,30,F
C101,b@mail.com,13/02/2023,25,M
C100,b@mail.com,2023-09-29,,
C_100,a@mail.com,2023-06-01,25,M
C101,b@mail.com,2023/08/28,25,F
C101,unknown,2022-08-31,,F
C_100,a@mail.com,21/10/2023,25,M
C_100,b@mail.com,2022-05-12,25,M
C101,b@mail.com,16/08/2023,25,F
C101,b@mail.com,2022/05/18,25,F
C101,a@mail.com,24/09/2023,,M
C_100,a@mail.com,2023/07/04,25,F
C100,a@mail.com,13/05/2023,,M
C100,a@mail.com,2022/01/04,25,M
C101,a@mail.com,30/06/2022,25,M
C100,unknown,2023-06-22,30,M
C_100,a@mail.com,2022/05/03,,M
C100,a@mail.com,23/01/2022,30,
C101,a@mail.com,2022/09/15,,
C100,unknown,2022-03-10,25,
C101,unknown,18/10/2022,25,M
C_100,a@mail.com,13/04/2022,,
C100,b@mail.com,2022/01/09,,
C101,unknown,2022/04/12,,M
C100,a@mail.com,2023/08/01,,M
C101,b@mail.com,2022-09-24,30,F
C_100,b@mail.com,26/02/2023,25,
C_100,a@mail.com,2023-11-04,25,
C101,b@mail.com,13/05/2023,25,M
C100,unknown,2022-04-04,25,F
C101,unknown,2023-06-07,25,F
C101,a@mail.com,2022/11/21,25,M
C101,unknown,2023/12/02,,M
C101,b@mail.com,05/07/2023,30,F
C101,unknown,2022/04/15,25,M
C100,unknown,05/09/2023,25,F
C100,b@mail.com,18/03/2023,,
C_100,b@mail.com,2023-04-16,,F
C100,a@mail.com,09/08/2023,30,
C101,a@mail.com,2022/12/02,30,F
C100,a@mail.com,23/07/2022,,M
C101,a@mail.com,2022/02/01,,
C101,a@mail.com,22/09/2023,25,F
C_100,b@mail.com,14/04/2022,,F
C101,unknown,03/05/2022,25,F
C100,unknown,26/10/2023,30,
C100,unknown,2022-09-23,,
C101,b@mail.com,24/12/2022,25,F
C100,b@mail.com,2022-04-19,25,F
C101,unknown,17/05/2023,30,
C100,unknown,2022/07/12,30,M
C101,b@mail.com,2023/07/05,,F
C100,b@mail.com,2022-07-14,30,F
C_100,unknown,2022/11/07,30,M
C100,unknown,01/11/2023,,F
C100,a@mail.com,2023-05-13,25,
C100,a@mail.com,2023/04/26,,M
C100,a@mail.com,2023-10-07,,
C100,unknown,2023-05-09,,
C100,b@mail.com,2022/10/27,30,M
C101,unknown,2023/07/20,25,M
C100,unknown,2023/07/15,,F
C_100,b@mail.com,2023/11/30,,
C100,a@mail.com,2022-11-23,25,F
C100,a@mail.com,2023-06-18,25,F
C101,b@mail.com,2022/07/27,,M
C100,a@mail.com,2023-11-26,25,
C_100,b@mail.com,2023/05/30,,
C101,b@mail.com,22/05/2023,,
C100,b@mail.com,2022/12/13,,M
C_100,a@mail.com,2023/04/24,30,F
C100,a@mail.com,2022/12/25,,F
C_100,unknown,2023-08-07,,
C100,a@mail.com,2023-12-01,,F
C101,b@mail.com,2023-12-01,25,F
C101,b@mail.com,13/01/2022,30,M
C_100,b@mail.com,2023-04-12,30,F
C100,b@mail.com,2023-11-20,,M
C100,a@mail.com,2022-11-22,,
C101,unknown,2023-06-25,25,M
C101,a@mail.com,2022/09/11,25,F
C101,b@mail.com,11/07/2022,25,F
C_100,b@mail.com,28/01/2023,,F
C101,b@mail.com,2023/08/01,25,F
C101,b@mail.com,2022/03/10,25,F
C_100,unknown,2023/04/21,30,
C_100,a@mail.com,24/07/2022,,M
C_100,b@mail.com,2023-10-02,,F
C101,unknown,2023-03-17,30,
C100,a@mail.com,07/07/2023,25,M
C100,a@mail.com,01/02/2022,,M
C101,a@mail.com,19/01/2023,25,F
C101,b@mail.com,17/11/2023,30,F
C100,b@mail.com,2022/08/12,30,
C100,unknown,2023-11-15,25,M
C100,a@mail.com,2022-07-29,25,F
C_100,b@mail.com,2023-05-04,30,F
C101,a@mail.com,07/04/2023,30,M
C_100,b@mail.com,2022-01-11,30,
C101,unknown,30/11/2023,25,
C_100,unknown,04/01/2022,,F
C101,unknown,2023/04/09,30,
C_100,unknown,2023-06-25,25,M
C_100,a@mail.com,2023/06/13,,
C100,b@mail.com,2022-12-14,25,F
C100,a@mail.com,15/09/2022,30,M
C101,b@mail.com,2023-04-26,25,M
C100,b@mail.com,15/08/2022,25,
C_100,b@mail.com,2022-09-20,25,F
C_100,unknown,2023-05-29,25,
C101,unknown,2022/09/09,30,F
C101,b@mail.com,28/02/2023,,
C101,unknown,2022-10-26,,
C101,unknown,07/10/2023,25,
C100,a@mail.com,2023-11-30,25,
C101,unknown,2023/11/14,30,M
C101,unknown,2023-11-05,30,F
C_100,unknown,24/12/2022,25,M
C_100,a@mail.com,24/10/2022,,M
C_100,a@mail.com,2023-04-21,,
C_100,b@mail.com,08/12/2022,,
C_100,b@mail.com,2022-09-30,25,
C101,unknown,2022/09/12,25,M
C100,b@mail.com,2023-04-30,25,M
C101,b@mail.com,2022-05-27,25,
C_100,unknown,03/04/2022,30,F
C100,b@mail.com,01/08/2022,30,
C_100,unknown,2022/03/15,,
C_100,b@mail.com,2022/03/27,25,F
C100,unknown,2022-02-04,,
C100,unknown,2023-05-11,,F
C_100,unknown,2022/04/22,,
C_100,b@mail.com,2022-12-30,,F
C_100,b@mail.com,2023/10/25,25,
C_100,a@mail.com,2023/10/10,30,F
C100,b@mail.com,2022-01-24,25,F
C100,unknown,2022-05-26,,F
C100,a@mail.com,2022-09-18,25,
C101,unknown,11/09/2022,30,
C_100,unknown,24/06/2022,25,M
C101,b@mail.com,16/09/2023,30,
C_100,a@mail.com,2023-08-02,30,F
C_100,unknown,2023-06-18,30,F
C100,a@mail.com,2023-03-05,30,M
C_100,b@mail.com,18/03/2022,25,F
C_100,b@mail.com,2022/11/26,25,F
C101,a@mail.com,2022-08-13,,M
C100,a@mail.com,2023/02/07,30,F
C101,unknown,2023/02/07,30,M
C100,unknown,14/08/2022,25,F
C101,a@mail.com,2023-07-21,30,
C_100,unknown,2023/05/10,30,F
C101,unknown,2023-06-08,25,F
C100,unknown,2022/04/04,25,
C101,unknown,22/02/2023,,M
C_100,a@mail.com,2022-07-25,30,
C100,a@mail.com,2023-11-12,,M
C101,a@mail.com,2022-12-26,30,
C_100,b@mail.com,2022-11-20,25,M
C_100,b@mail.com,2023-06-17,25,M
C_100,b@mail.com,2023-11-08,,
C101,b@mail.com,25/01/2023,,F
C100,b@mail.com,2022-02-08,,F
C100,a@mail.com,2023/02/13,,M
C100,unknown,2023-05-05,30,
C101,unknown,2023-12-02,,F
C_100,unknown,2023-12-02,25,
C100,unknown,01/12/2023,30,
C100,b@mail.com,2022-07-25,,M
C100,b@mail.com,2022/11/12,30,M
C100,unknown,2023-05-03,25,
C101,a@mail.com,24/04/2022,25,
C_100,unknown,05/03/2023,25,M
C101,a@mail.com,2022-04-23,25,M
C100,a@mail.com,2023-05-19,,M
C_100,b@mail.com,2022/10/05,,M
C101,a@mail.com,2022-01-25,30,F
C100,unknown,29/06/2023,30,
C100,b@mail.com,2022/12/02,,
C101,a@mail.com,21/04/2022,,F
C_100,a@mail.com,2023-11-04,,M
C_100,unknown,2023-10-15,,
C100,a@mail.com,2023/04/05,30,
C100,a@mail.com,2023-06-17,25,
C_100,a@mail.com,2022-06-18,30,F
C101,a@mail.com,07/11/2022,,F
C101,a@mail.com,22/08/2022,30,
C100,a@mail.com,2023-01-27,,M
C100,a@mail.com,14/11/2023,25,
C_100,b@mail.com,14/07/2023,25,M
C101,unknown,2022/08/27,,F
C_100,b@mail.com,2023/09/16,25,F
C_100,b@mail.com,13/02/2023,,M
C101,a@mail.com,2023-06-11,30,M
C100,a@mail.com,08/01/2022,,F
C101,a@mail.com,2022-10-13,30,M
C_100,a@mail.com,2023-06-22,,F
C101,unknown,2023-10-28,30,
C101,unknown,2023-11-01,30,M
C_100,a@mail.com,03/03/2022,25,M
C100,unknown,24/11/2023,30,F
C100,b@mail.com,2022/06/28,25,
C100,a@mail.com,2022/01/14,,M
C101,b@mail.com,2022/12/15,,F
C101,unknown,2023-05-07,,
C101,unknown,2023-08-02,,F
C_100,b@mail.com,2022/07/25,25,F
C100,unknown,05/09/2023,,M
C_100,b@mail.com,2022-01-17,25,F
C_100,b@mail.com,2023-08-01,,
C101,b@mail.com,10/02/2022,,
C_100,unknown,2022/05/26,25,
C_100,b@mail.com,2022/11/20,30,
C101,unknown,15/07/2023,30,M
C100,unknown,2023-06-26,,F
C_100,b@mail.com,2023-07-26,25,M
C_100,a@mail.com,2022/01/13,25,M
C100,a@mail.com,2023-10-12,,M
C101,a@mail.com,2023/11/23,25,M
C_100,a@mail.com,24/04/2023,25,F
C_100,a@mail.com,2022-01-15,30,M
C101,b@mail.com,2023/11/09,,
C100,a@mail.com,2023-10-26,30,M
C100,b@mail.com,2022-05-14,30,F
C_100,unknown,2023/08/09,25,F
C_100,a@mail.com,2022-08-19,,M
C100,unknown,2022/08/08,30,
C100,b@mail.com,21/06/2023,,F
C101,a@mail.com,2022/05/04,30,M
C_100,unknown,2023-05-29,30,
C100,a@mail.com,16/07/2023,25,F
C101,unknown,08/04/2023,,M
C101,a@mail.com,2023-08-31,25,
C101,b@mail.com,2023-04-30,30,F
C101,unknown,03/01/2023,,M
C100,unknown,15/10/2022,30,
C_100,unknown,2023/03/23,30,M
C100,a@mail.com,2023-09-27,30,
C100,unknown,2023-11-06,,F
C_100,unknown,2022-12-11,,F
C100,b@mail.com,07/08/2023,25,M
C100,a@mail.com,2023-10-27,,
